,Hit Points,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Winner
19874,-45,-100,-75,-45,-45,-15,0,1
19875,46,50,30,94,30,70,1,0
19876,45,82,82,64,64,53,1,0
19877,14,14,31,6,41,46,0,0
19878,-10,40,-6,-20,-66,5,0,0
19879,40,149,23,93,13,107,1,0
19880,-20,3,18,-20,-20,-1,0,1
19881,0,5,-7,-65,-67,-56,0,1
19882,8,25,5,60,30,-5,0,1
19883,55,-30,-51,50,-41,25,0,1
19884,-5,0,78,-8,25,-4,1,1
19885,18,31,63,80,60,13,0,0
19886,-46,-17,-40,-29,-52,-15,0,1
19887,60,35,5,40,55,65,0,0
19888,-15,10,7,-15,-10,20,0,0
19889,-15,44,30,49,30,2,0,0
19890,34,-40,7,88,78,23,0,0
19891,-20,-50,-15,-45,-55,-30,0,1
19892,11,-15,-5,5,10,-6,0,1
19893,-18,-13,-75,-85,-65,82,0,0
19894,5,-30,-70,0,0,5,0,0
19895,0,-23,40,34,60,-38,0,1
19896,0,160,-35,155,-5,120,1,0
19897,15,28,61,10,61,-21,0,1
19898,0,8,135,-15,20,-18,1,1
19899,15,40,30,145,70,95,0,0
19900,26,-13,12,20,20,-10,0,1
19901,-5,10,15,0,5,-33,0,1
19902,-45,15,-15,-16,-66,15,0,0
19903,-37,-60,-36,-25,45,-22,0,1
19904,-22,-19,-25,19,7,52,0,0
19905,-8,0,-25,-135,-90,-32,0,1
19906,-5,-1,15,-6,30,-4,0,1
19907,10,11,-45,-34,-60,-1,0,1
19908,17,24,14,46,9,4,0,0
19909,-60,-60,-55,-95,-60,-70,-1,1
19910,-35,-37,-48,-80,-70,-60,0,1
19911,7,-5,0,80,0,18,0,0
19912,34,-7,40,15,19,-52,0,1
19913,55,40,85,40,0,5,0,0
19914,15,25,20,-25,-45,20,0,0
19915,-20,-65,-5,-37,-5,-7,0,1
19916,5,20,-40,10,-25,-35,0,1
19917,-35,75,-35,95,-30,35,1,0
19918,0,-45,-45,45,35,15,0,0
19919,49,90,60,75,50,6,1,0
19920,-15,-5,-51,-25,45,-19,0,1
19921,-27,-85,-35,-35,-65,-33,0,1
19922,-35,-80,70,85,15,-40,0,1
19923,41,38,31,-16,12,20,0,0
19924,72,30,35,98,60,-5,0,1
19925,-25,-15,-35,-110,-35,-80,0,1
19926,4,25,55,0,-3,-42,0,1
19927,-6,-15,-10,-25,-20,-46,-1,1
19928,-25,-70,-40,-25,-50,-20,0,1
19929,21,-60,75,-60,75,-51,-1,1
19930,35,9,-10,5,0,-34,0,1
19931,-5,-13,2,0,-10,-34,0,1
19932,74,40,35,20,25,-40,0,0
19933,46,100,-40,104,50,90,1,0
19934,-64,-83,-29,-72,-41,-50,-1,1
19935,-40,-45,-15,35,25,40,0,0
19936,39,50,30,45,40,46,1,0
19937,-5,-32,-8,-7,-3,-53,0,1
19938,26,69,50,25,55,-15,0,1
19939,-76,-56,-60,-61,-68,-59,-1,1
19940,-81,-76,-50,-66,-53,-24,-1,1
19941,-20,7,-13,-13,-23,10,0,0
19942,0,30,-85,-15,-75,80,-1,0
19943,5,-90,-65,25,35,20,0,0
19944,45,59,-29,-36,-36,-28,0,1
19945,-45,-57,-38,5,-5,50,0,0
19946,70,60,45,60,45,40,1,0
19947,10,35,20,24,90,-3,0,1
19948,55,55,-23,95,5,58,0,0
19949,-3,-15,-7,23,4,-18,0,1
19950,37,52,28,44,21,43,0,0
19951,-25,70,15,-75,-45,-30,0,1
19952,15,40,25,30,20,105,0,0
19953,-29,-68,-190,-15,-55,20,0,1
19954,-14,-1,-23,4,-11,45,0,0
19955,10,15,62,35,62,16,0,0
19956,-50,-50,-45,5,-10,20,0,0
19957,-60,-120,-60,-125,-130,-5,-1,1
19958,-10,5,7,0,-15,40,0,0
19959,12,25,10,45,10,18,0,0
19960,25,-23,14,48,65,-26,0,1
19961,25,-5,10,15,40,-33,0,1
19962,11,28,55,6,18,-7,0,1
19963,5,-80,10,-45,10,-45,0,1
19964,-48,12,11,-25,-41,25,0,0
19965,180,-55,-45,10,80,-14,0,1
19966,40,15,-5,35,60,70,0,0
19967,-13,6,-13,-48,-24,0,0,1
19968,7,-15,-24,9,-23,7,0,0
19969,-6,50,7,18,-22,30,0,0
19970,-10,25,-75,-30,-25,-20,0,1
19971,-5,-31,2,54,30,9,0,0
19972,58,-25,2,2,21,-37,0,1
19973,45,39,17,35,25,34,0,0
19974,33,93,65,43,45,-24,1,1
19975,-20,-55,-20,10,-20,0,0,1
19976,-8,-34,-42,-13,22,-61,0,1
19977,20,23,20,-8,0,45,0,0
19978,35,21,-73,3,-43,15,0,0
19979,25,27,31,40,21,53,0,0
19980,-14,30,18,-30,-39,-60,-1,1
19981,-10,-32,-48,0,55,20,0,0
19982,-1,30,15,30,-30,21,1,0
19983,35,16,19,-55,-25,25,0,0
19984,15,20,-35,-40,-5,-50,0,1
19985,-26,-31,-29,-61,-29,16,0,0
19986,-12,-29,-54,11,-4,27,0,0
19987,10,1,-7,-14,-4,-55,0,1
19988,65,105,38,80,38,30,0,0
19989,1,28,55,-29,-17,-38,0,1
19990,45,15,30,0,40,0,0,1
19991,-45,-25,-50,85,-20,65,-1,0
19992,205,-60,-90,35,95,25,0,1
19993,0,-5,-5,15,65,14,0,0
19994,40,57,33,-15,5,5,0,0
19995,12,-16,10,29,40,20,0,0
19996,-23,44,20,-13,10,78,1,0
19997,20,-5,26,10,26,-32,0,1
19998,2,29,0,-15,-25,-5,0,1
19999,-75,-90,-70,40,-65,-20,0,1
20000,-6,45,-5,13,-7,-5,0,1
20001,-20,-90,-49,-59,-23,-20,0,1
20002,-10,-15,-15,25,0,-10,0,1
20003,-78,-56,-83,-43,-37,25,0,0
20004,-9,1,-11,21,-16,4,0,0
20005,-10,-20,-20,-75,-20,-35,0,1
20006,-24,-29,-41,-19,-81,-5,0,1
20007,41,5,50,-5,40,9,0,0
20008,-16,-60,-35,-55,15,6,0,0
20009,-34,-45,-35,7,-25,-61,-1,1
20010,16,-23,30,64,30,-7,0,1
20011,-15,40,50,-105,-40,-70,0,0
20012,20,120,75,3,37,70,0,0
20013,-12,-8,0,23,25,-17,0,1
20014,-18,-76,-20,-66,-20,-25,0,1
20015,7,-44,-52,82,47,1,0,0
20016,-30,-32,5,3,60,-18,0,1
20017,55,55,70,80,50,15,1,0
20018,-20,15,60,-40,-50,10,0,0
20019,39,-25,-40,-25,-25,-50,0,1
20020,-10,30,-10,-45,-10,-15,0,1
20021,-5,0,50,60,25,5,0,0
20022,-10,15,12,-25,-30,-5,0,1
20023,-24,-28,-20,-57,-19,-36,0,1
20024,2,2,18,9,9,16,0,0
20025,10,25,30,55,45,35,0,0
20026,-15,15,30,-30,-25,-10,0,1
20027,-40,47,27,-36,-26,-27,0,1
20028,-2,-47,-32,-14,14,-15,0,1
20029,0,55,40,55,30,-70,0,0
20030,8,-23,-51,56,49,87,0,0
20031,-20,-9,-24,-19,-46,-42,0,1
20032,-5,60,20,63,40,-13,1,1
20033,3,52,10,18,40,-5,0,1
20034,-10,-15,-50,-15,-55,45,0,0
20035,-20,-15,105,-25,90,-105,0,1
20036,-15,-28,-10,-12,-40,-35,0,1
20037,-50,-25,-145,-75,-5,10,0,0
20038,-5,55,1,5,7,26,0,1
20039,-40,-49,-120,1,9,3,0,0
20040,-55,45,10,20,-30,30,-1,0
20041,-3,-20,-55,-90,-60,-25,0,1
20042,30,75,-25,115,75,30,1,0
20043,70,-30,-16,-60,-76,10,-1,0
20044,-31,-31,-7,23,0,5,0,0
20045,-75,-18,-45,-38,-70,28,0,0
20046,-15,-62,-30,5,-50,-40,0,1
20047,-40,-62,-55,-82,-55,10,0,0
20048,40,22,60,43,60,50,0,0
20049,60,1,10,20,25,9,0,0
20050,-20,-45,-55,-50,-55,-15,0,1
20051,-30,-30,-10,-10,50,-5,0,1
20052,28,28,3,41,14,60,0,0
20053,45,40,0,-5,50,30,0,0
20054,-20,-40,-25,-10,-70,-10,0,1
20055,-30,-87,-35,-87,-15,65,0,1
20056,-10,-14,-56,-6,36,65,0,0
20057,-70,-150,-65,-100,-45,-20,-1,1
20058,20,-24,-6,-35,-25,-15,0,1
20059,-71,-10,-30,-62,-40,34,0,0
20060,11,-8,-11,-25,10,22,0,0
20061,8,-22,-12,26,-1,-30,0,1
20062,25,60,-35,35,15,70,0,0
20063,-40,-59,-20,6,-15,14,0,0
20064,-43,-90,-54,-12,-68,-21,0,1
20065,-37,-84,-190,-5,-30,35,0,0
20066,-20,-10,70,-23,38,-25,0,1
20067,10,6,6,20,-10,-15,0,1
20068,60,98,37,55,10,50,0,0
20069,28,10,30,0,20,41,0,0
20070,-49,31,61,-16,-27,-26,0,1
20071,-25,-40,-26,35,-32,9,0,0
20072,20,55,75,23,17,25,0,0
20073,-57,-65,60,5,30,-70,-1,1
20074,55,27,32,13,73,-5,0,1
20075,70,38,38,26,-29,-10,0,1
20076,6,0,-14,71,-9,81,0,0
20077,10,55,60,-30,20,-15,-1,1
20078,41,-20,-18,37,-18,73,0,0
20079,-25,-20,-16,40,14,25,0,0
20080,20,-9,7,21,4,42,1,0
20081,2,18,5,1,12,-5,0,1
20082,15,-50,40,2,40,28,0,0
20083,-5,-15,-5,40,-60,-40,-1,1
20084,45,25,33,-45,10,-55,0,0
20085,10,15,5,-80,-25,-5,0,1
20086,-35,35,-12,-45,-22,86,0,0
20087,20,53,40,30,40,17,0,0
20088,2,15,0,-5,0,-12,0,1
20089,-20,-9,-40,-9,-60,34,0,0
20090,0,14,-27,-50,-27,-50,0,1
20091,-35,-75,-20,-15,0,-50,0,1
20092,10,35,-45,80,-45,57,1,1
20093,13,25,5,90,15,61,0,0
20094,15,38,29,0,15,-24,0,1
20095,9,35,0,-10,-10,21,0,0
20096,0,10,80,-5,-30,-62,0,1
20097,25,25,30,75,65,25,0,0
20098,-25,-20,-85,-80,-20,-10,0,1
20099,36,30,-3,-7,-10,-44,0,1
20100,13,126,54,41,14,52,0,0
20101,5,-70,-55,40,-5,15,0,0
20102,11,37,-3,27,-6,66,0,0
20103,-25,-20,-45,-75,-65,-65,0,1
20104,41,-70,0,-8,-8,-1,0,1
20105,-10,105,70,105,65,75,1,0
20106,15,15,150,-45,15,-35,0,1
20107,-90,-100,-40,-35,-5,-40,0,1
20108,-55,-5,-45,-5,-60,-5,0,1
20109,38,35,-17,13,88,0,0,1
20110,25,50,15,45,-50,30,1,0
20111,4,-10,-5,95,5,26,1,0
20112,25,-28,7,-33,2,-56,0,1
20113,15,7,7,-26,-3,-39,0,1
20114,110,20,-60,20,-75,-15,0,1
20115,-27,-54,-60,-10,15,15,0,0
20116,85,65,25,40,10,15,0,0
20117,-54,-24,-65,22,-26,-29,0,1
20118,-4,-4,11,49,29,-1,0,1
20119,-15,10,5,0,5,55,0,0
20120,-16,-10,31,-81,-19,-95,0,1
20121,10,-5,0,-15,-45,-40,0,1
20122,-20,8,0,-7,-17,29,0,0
20123,60,70,30,5,5,-50,0,0
20124,4,81,44,-64,34,-33,0,1
20125,20,80,-1,35,34,30,0,0
20126,10,10,70,-25,35,0,0,1
20127,32,105,20,5,40,-10,0,0
20128,6,40,-7,-45,-53,16,0,0
20129,-9,21,38,30,39,-30,0,1
20130,-11,-47,-16,11,24,-18,0,1
20131,-40,-6,-42,5,-2,-38,0,1
20132,-5,40,-10,35,50,-5,0,1
20133,12,-32,-29,49,12,39,0,0
20134,-60,15,-3,-29,-1,18,0,0
20135,-10,3,-102,3,-102,4,0,1
20136,-26,-24,-10,-86,-55,-64,-1,1
20137,20,40,0,-5,10,50,0,0
20138,2,10,-6,20,59,10,0,0
20139,10,8,20,9,41,74,0,0
20140,15,60,35,90,60,95,0,0
20141,58,-20,-14,25,49,22,0,1
20142,-5,-5,4,4,18,-20,0,1
20143,53,60,88,60,31,48,1,0
20144,50,23,21,33,21,-10,0,1
20145,-25,-18,10,-28,-20,4,0,0
20146,-10,-10,2,-65,-43,-40,0,1
20147,45,55,29,10,50,11,0,0
20148,-35,-17,-60,-21,-64,-23,0,1
20149,6,87,9,-13,14,46,0,0
20150,75,50,65,30,-10,-30,0,0
20151,119,-40,-30,-87,-31,-26,0,1
20152,-20,7,-25,-45,-18,-37,0,1
20153,-11,14,13,36,50,-22,0,1
20154,-43,-73,-28,-100,-48,-30,-1,1
20155,13,30,-18,-85,-30,-45,0,1
20156,-15,-35,-80,5,-10,20,-1,0
20157,-49,-80,15,-10,-65,-45,0,1
20158,-33,-70,5,40,60,0,0,1
20159,55,-15,20,15,20,5,0,0
20160,50,87,70,67,50,-40,0,0
20161,50,0,40,55,25,-60,0,1
20162,-21,-27,8,15,10,30,0,0
20163,0,18,-22,-12,-27,51,0,0
20164,16,-25,-105,17,-95,-36,0,1
20165,22,120,9,120,9,0,0,1
20166,31,66,-15,71,-32,34,1,0
20167,-57,-70,-45,-60,-35,-3,-1,1
20168,30,-40,-130,40,20,50,0,0
20169,5,-7,16,3,16,-12,0,1
20170,14,85,-20,83,38,65,0,0
20171,30,18,28,-7,23,10,0,0
20172,-50,22,12,-11,-1,23,0,0
20173,-9,-7,0,-12,35,27,0,0
20174,45,42,85,67,85,-35,0,0
20175,4,25,55,33,145,26,1,0
20176,-5,-100,-70,-90,-60,-65,-1,1
20177,10,45,0,15,0,15,0,0
20178,25,105,29,40,50,41,0,0
20179,40,-3,-14,7,-4,6,0,0
20180,60,25,55,30,110,-10,1,1
20181,18,72,25,32,19,2,0,0
20182,36,62,84,61,41,38,0,0
20183,-31,43,-12,16,-29,26,0,0
20184,-20,-5,50,-90,10,-95,0,0
20185,-35,0,175,30,25,-45,0,1
20186,5,-13,15,8,30,50,0,0
20187,0,-45,0,-8,-20,-34,0,1
20188,-5,-70,0,-90,-30,-55,0,1
20189,-23,-15,-10,-50,-50,-50,0,1
20190,55,55,13,25,38,-15,0,1
20191,-21,-15,-20,-5,0,21,0,0
20192,20,-7,30,31,30,-25,0,1
20193,36,-58,12,4,-21,-36,0,1
20194,-7,-1,13,5,20,-15,0,1
20195,-33,-37,-38,-3,13,18,0,0
20196,18,-16,-37,39,0,10,0,0
20197,10,6,23,-20,15,14,0,0
20198,20,7,128,-18,98,-35,0,1
20199,24,19,-17,-21,-47,17,0,0
20200,-3,-111,-70,-21,-40,-50,0,1
20201,-27,15,3,-64,-39,-84,0,1
20202,-32,-95,-20,10,-10,12,0,0
20203,-20,-33,48,7,18,-18,0,1
20204,74,50,-10,10,50,50,0,0
20205,-20,-15,-160,-20,-55,18,-1,0
20206,-50,-60,10,30,-5,-70,0,1
20207,4,35,-7,-9,-16,7,0,0
20208,20,25,33,10,25,22,0,0
20209,15,60,10,60,35,20,0,0
20210,24,52,33,54,52,37,0,0
20211,9,21,76,7,41,-65,0,1
20212,-25,-30,-11,-55,-11,-25,-1,1
20213,-30,-35,27,25,27,-14,0,1
20214,0,-37,-13,-5,-11,16,0,0
20215,-15,-60,-15,70,0,45,0,0
20216,-43,-17,-20,-28,-10,27,0,0
20217,20,24,60,-15,10,-62,0,0
20218,-36,-82,-38,-32,-50,-67,-1,1
20219,-10,-75,-15,-80,-20,-20,0,1
20220,-33,-108,-51,-103,-55,-71,0,1
20221,-36,-70,-40,-99,-40,-105,-1,1
20222,30,27,5,7,10,20,0,0
20223,45,28,45,130,60,-18,0,1
20224,-20,25,-10,-75,-5,5,0,0
20225,30,15,-17,5,23,24,1,0
20226,5,20,7,40,25,23,0,0
20227,-25,-35,-10,-20,-20,-45,0,1
20228,26,130,35,66,58,40,0,0
20229,-12,-14,-22,-41,-19,-63,0,1
20230,40,35,10,-25,-15,-5,0,1
20231,-6,-25,-25,-45,-30,36,0,0
20232,-60,-35,55,-30,55,0,0,1
20233,10,-32,-5,-32,-5,70,0,0
20234,0,40,0,95,70,30,1,0
20235,-10,-22,-10,-57,-5,-63,0,1
20236,1,57,-1,22,-6,-59,0,1
20237,11,6,-9,4,-41,34,0,0
20238,-20,60,41,85,41,75,0,0
20239,42,-28,-5,-38,-8,-17,0,1
20240,20,95,38,90,20,62,0,0
20241,-25,-52,-77,-2,-27,11,-1,0
20242,-25,-10,-10,-40,-50,20,0,0
20243,10,-25,20,55,40,-15,0,1
20244,-20,35,15,-65,20,-70,-1,1
20245,80,-35,-10,-20,30,-30,0,1
20246,-8,55,-3,-67,-69,50,0,0
20247,10,5,-60,60,-55,-5,-1,1
20248,22,32,-62,5,-5,50,0,0
20249,-55,-50,-55,0,-55,-25,0,1
20250,-15,-25,-41,-4,-1,-16,0,1
20251,51,26,-15,16,79,38,1,0
20252,-46,-35,-15,-12,-15,41,0,0
20253,12,-7,-22,26,25,36,0,0
20254,-25,0,-30,-30,-60,-30,0,1
20255,43,-20,-5,-30,-5,-3,0,1
20256,22,13,17,4,14,16,0,0
20257,15,55,41,5,56,-20,0,1
20258,0,30,30,10,10,40,0,0
20259,-85,-73,-45,-47,-25,-5,-1,1
20260,-3,33,88,-5,7,-30,0,1
20261,-5,-10,40,-15,5,-35,0,1
20262,-60,-10,70,-25,70,25,1,0
20263,-90,-105,-65,-55,-55,-30,-1,1
20264,-24,-19,-15,-21,-40,-26,0,1
20265,-50,54,0,-26,-30,-3,0,1
20266,5,12,-29,75,36,40,0,0
20267,-70,-40,15,5,-15,40,0,1
20268,0,5,71,-15,-29,-40,0,0
20269,57,119,60,119,60,65,1,0
20270,0,42,-5,-30,-40,-21,0,0
20271,10,57,22,7,12,36,0,0
20272,-25,-24,-30,6,-20,-17,0,1
20273,35,37,-30,15,-10,47,0,0
20274,30,72,25,20,0,47,0,0
20275,9,18,55,30,30,-42,0,1
20276,21,49,21,59,6,53,0,0
20277,10,45,45,-70,40,-30,0,1
20278,5,60,60,-10,5,40,0,0
20279,-19,-30,-15,-28,-13,0,0,1
20280,-15,-85,-60,75,-10,100,0,1
20281,10,4,35,43,75,-7,0,1
20282,35,20,40,85,110,5,1,0
20283,-71,-38,-28,-27,-42,26,0,0
20284,-40,-15,30,0,10,20,0,0
20285,-40,-43,40,-30,-5,-20,0,1
20286,80,-97,-22,-37,-2,-47,0,1
20287,15,5,70,-85,40,-45,-1,1
20288,6,22,12,17,40,68,0,0
20289,10,8,8,-12,8,-1,0,1
20290,-13,-26,56,-71,-49,-82,0,1
20291,-13,-64,-28,-34,-55,-70,0,1
20292,-19,-40,26,60,46,-3,1,1
20293,20,30,-75,10,-75,30,0,0
20294,-20,-65,15,0,-30,-90,0,1
20295,-24,-36,-5,20,10,-30,0,1
20296,-5,0,5,35,25,-50,0,1
20297,-9,-18,-13,-5,-5,-5,0,1
20298,10,110,15,100,-50,80,1,0
20299,-10,5,50,35,-10,-65,0,1
20300,75,110,15,30,-5,60,0,0
20301,-35,-45,0,30,0,5,0,0
20302,-90,-80,-50,-55,-25,-70,0,1
20303,-38,-46,-25,-15,-15,-51,0,1
20304,10,10,0,30,35,-5,0,1
20305,20,45,-15,0,-25,75,0,0
20306,-6,20,30,-40,-21,-25,0,1
20307,-30,-71,-35,-25,-45,-109,0,1
20308,1,-1,14,27,9,52,0,0
20309,-1,50,30,58,40,16,0,0
20310,10,15,25,-15,0,-15,-1,1
20311,10,14,95,35,95,-47,0,1
20312,40,50,60,70,80,80,1,0
20313,-60,-63,-35,-17,-35,-50,0,1
20314,7,0,-45,91,-6,33,1,0
20315,-25,-45,-80,-5,-75,32,0,0
20316,-40,-105,-35,-35,-45,-40,-1,1
20317,75,8,18,31,16,35,0,0
20318,15,10,60,-25,10,15,0,0
20319,33,62,83,25,39,28,1,0
20320,-20,-25,-75,5,10,-40,0,1
20321,39,75,40,55,30,51,1,0
20322,25,30,18,13,13,86,0,0
20323,-15,17,40,-13,-40,28,0,0
20324,-62,-59,-50,-100,-75,-25,-1,1
20325,-15,-25,103,-30,75,-3,1,1
20326,-42,-71,-74,1,-14,-1,0,1
20327,0,-25,-62,52,20,46,0,0
20328,55,85,5,-6,25,52,0,0
20329,-32,-15,37,-5,0,-5,0,1
20330,-90,-30,20,-30,35,-5,0,1
20331,-10,15,-10,-15,-25,-25,0,1
20332,-20,-32,120,-10,-5,-62,0,1
20333,15,-5,-5,120,55,-20,0,1
20334,-15,-100,-5,-72,-5,-75,0,1
20335,-12,-16,-7,-10,0,-5,0,1
20336,3,-7,-52,44,-23,33,0,0
20337,25,-10,43,23,-35,-7,0,1
20338,19,65,30,28,-12,25,0,0
20339,-20,0,20,-25,50,65,1,0
20340,-18,-19,2,61,10,30,0,0
20341,-25,-18,32,-88,-18,-91,0,1
20342,0,80,20,-15,20,35,1,0
20343,20,50,35,0,20,-15,0,1
20344,30,60,10,60,25,-5,1,1
20345,-22,-39,-47,-83,-47,-82,-1,1
20346,10,25,-40,-5,-60,55,0,0
20347,-80,-35,-33,-95,-43,40,0,1
20348,9,19,16,41,36,9,0,0
20349,-5,-60,-10,5,-60,0,0,1
20350,-13,-26,-40,-26,-55,-25,0,1
20351,-115,54,5,54,5,65,0,0
20352,-20,35,10,-10,-95,-70,0,1
20353,-30,20,-10,50,-10,-20,0,1
20354,-4,17,0,-65,-25,27,0,0
20355,30,42,50,42,25,-80,0,0
20356,35,50,10,15,10,45,0,0
20357,20,50,80,-5,50,-40,0,1
20358,60,12,37,48,88,25,0,0
20359,-20,52,58,37,58,10,0,0
20360,-35,-53,-45,-27,-25,-15,-1,1
20361,-17,-25,9,30,34,20,0,0
20362,45,80,15,-35,10,60,0,0
20363,-8,-13,18,134,54,76,0,0
20364,-25,0,-105,-25,-100,50,0,0
20365,-5,60,-30,-20,-30,-10,-1,1
20366,-6,29,-12,64,18,67,0,0
20367,-18,-70,0,-30,-5,-40,0,1
20368,19,52,37,51,8,36,0,0
20369,-12,-29,-27,2,-7,-18,0,1
20370,20,40,25,10,10,35,0,0
20371,-14,-65,5,5,15,-16,0,1
20372,-15,-70,-39,0,-55,-26,0,1
20373,-66,-20,0,-30,-24,-85,-1,1
20374,-16,3,-6,18,-11,16,0,0
20375,-21,60,-10,53,33,35,0,0
20376,5,20,0,60,30,15,0,0
20377,28,-5,10,56,-36,-18,0,1
20378,-25,-61,-5,-125,-95,-54,-1,1
20379,15,-25,63,27,60,-25,0,1
20380,-45,-45,-25,-25,-5,-24,0,1
20381,96,86,-40,86,8,69,1,0
20382,25,55,18,45,28,66,0,0
20383,-45,-32,-36,-55,-45,-69,-1,1
20384,0,5,-20,65,15,5,0,0
20385,-2,5,20,45,30,17,0,0
20386,20,5,-15,-14,-14,-10,0,1
20387,8,-79,-45,16,10,-5,0,1
20388,11,-8,-3,30,-5,-20,0,1
20389,-14,-32,-6,21,34,0,0,1
20390,-20,-20,-5,-85,-40,-47,0,1
20391,15,5,10,15,10,-40,0,1
20392,0,-10,30,-35,20,-35,0,1
20393,-5,-15,0,30,40,35,0,1
20394,24,-47,-35,-47,-25,0,0,1
20395,-5,-50,15,5,-35,-25,0,1
20396,-15,-31,-5,-21,-35,-148,-1,1
20397,-45,-25,-32,-50,-62,-8,0,1
20398,-51,-46,-42,-60,-40,-13,0,1
20399,8,-21,-7,-3,16,-5,0,1
20400,1,11,5,32,4,16,0,0
20401,0,52,15,-45,-60,32,0,0
20402,31,-4,42,31,52,-17,0,1
20403,4,-5,55,-50,-35,-39,0,1
20404,5,51,58,-59,-35,-59,0,0
20405,-32,0,10,25,0,0,0,1
20406,-31,-25,36,-81,1,-20,0,1
20407,-14,54,102,4,72,22,0,0
20408,-25,-35,-15,-30,-70,-80,0,1
20409,12,48,27,11,-3,69,0,0
20410,24,7,26,9,-8,-16,0,1
20411,32,23,25,60,25,-5,0,1
20412,-10,-20,-4,10,6,15,0,0
20413,15,-80,45,-130,-60,20,-1,0
20414,10,14,37,17,39,0,0,1
20415,34,110,15,-17,10,64,0,0
20416,-38,-93,-83,-66,-54,-60,0,1
20417,-15,-21,-4,18,4,-25,0,1
20418,-15,25,45,-5,-30,-15,0,1
20419,-45,70,70,-50,-15,-40,0,1
20420,-8,-30,15,-5,-35,-50,0,1
20421,-39,-45,60,-65,50,-86,-1,1
20422,65,135,35,80,-20,25,1,0
20423,-20,35,-10,30,-5,90,0,0
20424,14,15,57,40,47,42,0,0
20425,10,20,95,-15,95,40,0,0
20426,10,8,-2,25,65,44,0,0
20427,50,75,65,55,65,10,0,0
20428,25,5,5,-5,-40,-15,0,1
20429,13,-42,-78,-14,-54,24,0,1
20430,0,-65,-5,-20,25,-47,0,1
20431,30,0,0,50,65,25,0,0
20432,0,20,5,-10,-60,-40,0,1
20433,20,25,-25,15,45,35,0,0
20434,35,5,43,0,15,7,1,0
20435,-5,60,0,-25,-10,55,0,0
20436,12,-5,-8,-72,-114,-35,0,1
20437,0,-30,-40,27,3,-10,0,1
20438,-15,-22,-12,38,3,56,0,0
20439,-40,-80,-55,5,5,0,-1,1
20440,-5,35,20,40,0,115,0,0
20441,-11,-7,10,-5,10,-12,0,1
20442,-25,-22,5,-10,-5,-22,0,1
20443,-25,20,-45,-40,-15,-40,0,1
20444,4,-42,-30,28,-10,36,0,0
20445,0,45,-5,60,-5,45,0,0
20446,6,71,2,-15,-10,2,0,0
20447,-10,-75,-65,-40,-5,25,0,1
20448,-23,29,0,-13,5,74,0,0
20449,-9,-25,-38,-15,-28,16,0,1
20450,-50,-35,-18,-5,57,36,0,0
20451,5,45,-27,-50,-27,45,0,0
20452,65,38,30,22,40,5,0,0
20453,-23,-61,-50,-35,-33,-23,0,1
20454,-14,35,-15,67,-13,85,1,0
20455,-31,-26,-17,-25,-30,-42,-1,1
20456,-10,0,-110,-20,-120,-10,0,1
20457,15,-35,-46,31,20,11,0,0
20458,-5,19,81,41,59,-65,0,1
20459,65,90,90,5,15,-24,0,1
20460,16,25,35,-15,35,-16,0,1
20461,35,32,31,5,21,32,0,0
20462,-16,-79,-25,-45,-5,30,0,0
20463,6,7,15,34,15,3,0,0
20464,-20,-135,115,-135,70,-120,-1,1
20465,-19,4,-14,-4,1,38,0,0
20466,15,-43,-17,27,3,28,0,0
20467,10,-10,53,7,50,-10,0,1
20468,34,11,-32,11,-32,-32,0,1
20469,13,-52,-70,58,31,62,0,1
20470,13,40,5,-65,-5,22,0,0
20471,5,45,20,-50,35,40,0,0
20472,20,45,-131,30,-151,42,0,0
20473,15,19,-42,39,-22,65,0,0
20474,-5,-23,-37,40,25,40,0,0
20475,23,43,8,16,-1,35,0,0
20476,-24,-21,7,-11,27,2,0,0
20477,45,52,-5,54,96,33,1,0
20478,-15,-15,-66,-35,-81,-33,0,1
20479,-8,-30,5,20,15,-2,1,1
20480,35,5,30,25,20,-35,0,1
20481,15,-40,-19,95,-15,34,0,0
20482,20,22,47,15,45,16,0,0
20483,54,75,-10,-50,-20,36,0,0
20484,40,50,35,55,25,-45,0,1
20485,-30,-55,-15,-57,-15,-45,0,1
20486,-5,-25,5,10,70,25,0,0
20487,0,36,-5,-19,-25,-6,0,1
20488,60,75,55,15,45,10,1,0
20489,-10,57,34,-8,20,34,0,0
20490,-15,-60,7,50,37,1,0,0
20491,-48,-27,-58,-18,-22,78,0,0
20492,33,17,38,-12,-8,-58,0,0
20493,-9,-65,-40,-65,-30,-66,-1,1
20494,-19,23,-23,-26,-19,14,0,0
20495,-35,0,15,-15,15,-35,0,1
20496,-22,46,-31,21,-31,2,0,0
20497,-31,-115,30,-79,30,-35,0,1
20498,76,40,33,10,-3,8,0,0
20499,5,50,5,-30,-60,0,0,1
20500,45,69,40,5,40,13,0,0
20501,-16,-12,-7,36,16,71,0,1
20502,-18,-101,-100,-61,-60,-55,0,1
20503,25,30,40,115,60,-45,0,1
20504,-40,60,-55,-55,-60,0,0,1
20505,-4,7,-25,13,-21,26,0,0
20506,-58,-26,10,27,-22,41,0,0
20507,8,36,5,1,-40,30,0,0
20508,-38,-48,-23,-11,19,-18,-1,1
20509,-20,-110,-33,-115,-45,-97,0,1
